clock,covid19,others,total
20455,0,2,2
20456,0,2,2
20457,0,2,2
20458,0,2,2
20459,0,2,2
20460,0,3,3
20461,0,3,3
20462,0,3,3
20463,0,2,2
20464,0,2,2
20465,1,2,3
20466,0,3,3
20467,0,3,3
20468,0,3,3
20469,0,3,3
20470,0,4,4
20471,0,5,5
20472,0,4,4
20473,0,4,4
20474,0,3,3
20475,0,3,3
20476,0,2,2
20477,1,2,3
20478,1,3,4
20479,0,3,3
20480,0,3,3
20481,0,3,3
20482,0,3,3
20483,0,3,3
20484,0,3,3
20485,0,4,4
20486,0,3,3
20487,0,3,3
20488,0,4,4
20489,0,4,4
20490,0,4,4
20491,0,1,1
20492,0,1,1
20493,0,1,1
20494,0,1,1
20495,0,1,1
20496,0,1,1
20497,0,0,0
20498,0,1,1
20499,0,1,1
20500,0,1,1
20501,0,1,1
20502,0,1,1
20503,0,0,0
20504,0,1,1
20505,0,2,2
20506,0,2,2
20507,0,1,1
20508,0,2,2
20509,0,2,2
20510,0,2,2
20511,0,2,2
20512,0,3,3
20513,0,3,3
20514,0,3,3
20515,0,3,3
20516,0,3,3
20517,0,3,3
20518,0,2,2
20519,0,2,2
20520,0,1,1
20521,0,1,1
20522,0,1,1
20523,0,2,2
20524,0,2,2
20525,0,3,3
20526,0,3,3
20527,0,4,4
20528,0,2,2
20529,0,2,2
20530,0,3,3
20531,0,1,1
20532,0,1,1
20533,0,1,1
20534,0,2,2
20535,0,1,1
20536,0,1,1
20537,0,1,1
20538,0,2,2
20539,0,2,2
20540,1,2,3
20541,0,3,3
20542,0,3,3
20543,0,3,3
20544,0,2,2
20545,0,2,2
20546,0,2,2
20547,0,1,1
20548,0,1,1
20549,0,0,0
20550,0,0,0
20551,0,0,0
20552,0,1,1
20553,0,1,1
20554,0,1,1
20555,0,1,1
20556,0,0,0
20557,1,0,1
20558,0,0,0
20559,0,1,1
20560,0,2,2
20561,0,1,1
20562,0,2,2
20563,0,3,3
20564,0,3,3
20565,0,3,3
20566,0,3,3
20567,0,4,4
20568,0,4,4
20569,0,4,4
20570,0,4,4
20571,0,1,1
20572,0,1,1
20573,0,2,2
20574,0,2,2
20575,0,1,1
20576,0,2,2
20577,0,2,2
20578,0,2,2
20579,0,2,2
20580,0,1,1
20581,0,1,1
20582,1,1,2
20583,0,1,1
20584,1,1,2
20585,1,1,2
20586,0,1,1
20587,0,1,1
20588,0,1,1
20589,0,0,0
20590,0,1,1
20591,1,1,2
20592,0,1,1
20593,0,1,1
20594,0,1,1
20595,0,2,2
20596,0,1,1
20597,0,2,2
20598,0,2,2
20599,0,2,2
20600,0,2,2
20601,0,2,2
20602,0,2,2
20603,0,2,2
20604,0,3,3
20605,0,4,4
20606,0,2,2
20607,0,2,2
20608,0,2,2
20609,0,3,3
20610,0,3,3
20611,0,4,4
20612,0,1,1
20613,0,1,1
20614,0,1,1
20615,0,0,0
20616,0,0,0
20617,0,1,1
20618,0,0,0
20619,0,0,0
20620,0,0,0
20621,0,0,0
20622,0,0,0
20623,0,0,0
20624,0,0,0
20625,0,0,0
20626,0,0,0
20627,0,0,0
20628,0,0,0
20629,0,0,0
20630,0,0,0
20631,0,1,1
20632,0,0,0
20633,1,0,1
20634,1,0,1
20635,0,0,0
20636,0,1,1
20637,0,1,1
20638,0,1,1
20639,0,1,1
20640,0,1,1
20641,0,2,2
20642,0,2,2
20643,0,2,2
20644,0,2,2
20645,0,2,2
20646,0,1,1
20647,0,1,1
20648,0,1,1
20649,0,2,2
20650,0,3,3
20651,0,4,4
20652,0,4,4
20653,0,4,4
20654,0,5,5
20655,0,5,5
20656,0,6,6
20657,0,4,4
20658,0,5,5
20659,0,5,5
20660,0,4,4
20661,0,4,4
20662,0,4,4
20663,0,4,4
20664,0,4,4
20665,0,4,4
20666,0,4,4
20667,0,4,4
20668,0,5,5
20669,0,5,5
20670,0,5,5
20671,0,6,6
20672,0,6,6
20673,0,5,5
20674,0,5,5
20675,0,4,4
20676,0,4,4
20677,0,5,5
20678,0,6,6
20679,1,6,7
20680,0,6,6
20681,0,6,6
20682,0,5,5
20683,0,5,5
20684,0,5,5
20685,0,4,4
20686,0,5,5
20687,0,2,2
20688,0,2,2
20689,0,2,2
20690,0,0,0
20691,1,0,1
20692,1,1,2
20693,0,2,2
20694,0,2,2
20695,0,2,2
20696,1,2,3
20697,0,2,2
20698,0,2,2
20699,0,2,2
20700,0,2,2
20701,0,3,3
20702,0,4,4
20703,0,3,3
20704,0,3,3
20705,0,3,3
20706,0,4,4
20707,0,4,4
20708,0,4,4
20709,0,3,3
20710,0,3,3
20711,0,4,4
20712,0,4,4
20713,0,4,4
20714,0,4,4
20715,0,4,4
20716,0,3,3
20717,0,4,4
20718,0,4,4
20719,0,4,4
20720,0,4,4
20721,0,5,5
20722,0,4,4
20723,0,5,5
20724,0,6,6
20725,0,5,5
20726,0,5,5
20727,0,5,5
20728,0,5,5
20729,0,5,5
20730,0,6,6
20731,0,7,7
20732,0,8,8
20733,0,7,7
20734,0,7,7
20735,0,7,7
20736,0,8,8
20737,0,6,6
20738,0,7,7
20739,0,7,7
20740,0,8,8
20741,0,7,7
20742,0,7,7
20743,0,7,7
20744,0,8,8
20745,0,8,8
20746,0,9,9
20747,0,9,9
20748,0,9,9
20749,0,8,8
20750,0,8,8
20751,0,8,8
20752,1,8,9
20753,1,9,10
20754,0,10,10
20755,0,11,11
20756,0,8,8
20757,0,9,9
20758,0,9,9
20759,0,9,9
20760,0,9,9
20761,0,9,9
20762,0,8,8
20763,0,8,8
20764,0,7,7
20765,0,7,7
20766,0,8,8
20767,0,9,9
20768,0,7,7
20769,0,7,7
20770,0,7,7
20771,0,6,6
20772,0,6,6
20773,0,7,7
20774,0,7,7
20775,0,4,4
20776,0,4,4
20777,0,4,4
20778,0,4,4
20779,0,5,5
20780,0,5,5
20781,0,6,6
20782,0,7,7
20783,0,8,8
20784,0,9,9
20785,0,10,10
20786,0,9,9
20787,0,9,9
20788,0,9,9
20789,0,9,9
20790,0,10,10
20791,0,9,9
20792,0,9,9
20793,0,10,10
20794,0,10,10
20795,0,10,10
20796,0,10,10
20797,0,10,10
20798,0,11,11
20799,0,11,11
20800,0,12,12
20801,0,12,12
20802,0,12,12
20803,0,12,12
20804,0,11,11
20805,0,12,12
20806,0,13,13
20807,0,9,9
20808,0,9,9
20809,0,9,9
20810,0,9,9
20811,0,10,10
20812,0,8,8
20813,0,9,9
20814,0,9,9
20815,0,9,9
20816,0,9,9
20817,0,9,9
20818,0,7,7
20819,0,7,7
20820,0,8,8
20821,0,8,8
20822,1,8,9
20823,0,8,8
20824,0,8,8
20825,0,4,4
20826,0,5,5
20827,0,5,5
20828,0,4,4
20829,0,4,4
20830,0,3,3
20831,0,3,3
20832,0,4,4
20833,0,4,4
20834,0,4,4
20835,0,4,4
20836,0,4,4
20837,0,2,2
20838,0,3,3
20839,0,3,3
20840,0,3,3
20841,0,3,3
20842,0,3,3
20843,0,3,3
20844,0,2,2
20845,0,3,3
20846,0,3,3
20847,0,2,2
20848,0,2,2
20849,0,1,1
20850,0,2,2
20851,0,2,2
20852,0,2,2
20853,0,1,1
20854,0,2,2
20855,0,1,1
20856,0,2,2
20857,0,2,2
20858,1,2,3
20859,0,2,2
20860,0,3,3
20861,0,4,4
20862,1,4,5
20863,0,4,4
20864,0,4,4
20865,0,3,3
20866,0,4,4
20867,0,5,5
20868,0,5,5
20869,0,4,4
20870,0,5,5
20871,0,6,6
20872,0,6,6
20873,0,4,4
20874,0,4,4
20875,0,4,4
20876,0,2,2
20877,0,2,2
20878,0,3,3
20879,0,2,2
20880,0,2,2
20881,0,2,2
20882,0,2,2
20883,0,2,2
20884,0,3,3
20885,0,3,3
20886,0,3,3
20887,0,3,3
20888,0,3,3
20889,0,3,3
20890,0,2,2
20891,0,2,2
20892,0,2,2
20893,0,2,2
20894,0,2,2
20895,0,3,3
20896,0,3,3
20897,0,2,2
20898,0,2,2
20899,0,3,3
20900,0,2,2
20901,0,2,2
20902,0,2,2
20903,0,2,2
20904,0,2,2
20905,0,1,1
20906,0,2,2
20907,0,1,1
20908,0,1,1
20909,0,1,1
20910,0,1,1
20911,0,1,1
20912,0,0,0
20913,0,0,0
20914,0,0,0
20915,0,0,0
20916,0,0,0
20917,0,0,0
20918,0,1,1
20919,0,0,0
20920,0,0,0
20921,0,1,1
20922,0,1,1
20923,0,0,0
20924,0,0,0
20925,0,0,0
20926,0,1,1
20927,0,0,0
20928,0,1,1
20929,0,0,0
20930,0,0,0
20931,0,0,0
20932,0,0,0
20933,0,0,0
20934,0,0,0
20935,0,0,0
20936,0,0,0
20937,0,0,0
20938,0,1,1
20939,0,2,2
20940,0,1,1
20941,0,2,2
20942,0,3,3
20943,0,3,3
20944,0,3,3
20945,0,3,3
20946,0,4,4
20947,0,3,3
20948,0,3,3
20949,0,3,3
20950,0,1,1
20951,0,1,1
20952,0,2,2
20953,0,2,2
20954,0,2,2
20955,0,2,2
20956,0,2,2
20957,0,2,2
20958,0,3,3
20959,0,2,2
20960,0,2,2
20961,0,2,2
20962,0,2,2
20963,0,2,2
20964,0,2,2
20965,0,3,3
20966,0,3,3
20967,0,4,4
20968,0,3,3
20969,0,3,3
20970,0,3,3
20971,0,3,3
20972,0,2,2
20973,0,3,3
20974,0,1,1
20975,0,2,2
20976,0,2,2
20977,0,1,1
20978,0,1,1
20979,0,1,1
20980,1,1,2
20981,1,1,2
20982,1,1,2
20983,1,1,2
20984,1,2,3
20985,0,2,2
20986,0,3,3
20987,0,3,3
20988,0,2,2
20989,0,2,2
20990,0,3,3
20991,0,4,4
20992,0,3,3
20993,0,4,4
20994,0,4,4
20995,0,3,3
20996,0,3,3
20997,0,4,4
20998,0,5,5
20999,0,6,6
21000,0,6,6
21001,0,6,6
21002,0,6,6
21003,0,6,6
21004,0,5,5
21005,0,5,5
21006,0,5,5
21007,0,5,5
21008,0,6,6
21009,0,5,5
21010,0,6,6
21011,0,7,7
21012,0,7,7
21013,0,8,8
21014,0,9,9
21015,1,9,10
21016,0,9,9
21017,0,10,10
21018,0,9,9
21019,0,10,10
21020,0,9,9
21021,0,10,10
21022,0,10,10
21023,0,10,10
21024,0,10,10
21025,0,11,11
21026,0,11,11
21027,0,11,11
21028,0,12,12
21029,0,9,9
21030,0,10,10
21031,0,10,10
21032,0,10,10
21033,0,9,9
21034,0,9,9
21035,0,9,9
21036,0,10,10
21037,0,7,7
21038,0,8,8
21039,0,8,8
21040,0,6,6
21041,0,6,6
21042,0,5,5
21043,0,6,6
21044,0,6,6
21045,0,7,7
21046,0,5,5
21047,0,5,5
21048,0,3,3
21049,0,4,4
21050,0,4,4
21051,0,4,4
21052,0,4,4
21053,0,3,3
21054,0,4,4
21055,0,4,4
21056,0,3,3
21057,0,4,4
21058,0,4,4
21059,0,3,3
21060,0,4,4
21061,0,2,2
21062,0,2,2
21063,0,3,3
21064,0,3,3
21065,0,3,3
21066,0,3,3
21067,0,3,3
21068,0,3,3
21069,1,3,4
21070,0,3,3
21071,0,4,4
21072,0,3,3
21073,0,3,3
21074,1,3,4
21075,1,4,5
21076,1,4,5
21077,1,4,5
21078,0,3,3
21079,0,3,3
21080,0,2,2
21081,0,2,2
21082,0,1,1
21083,0,1,1
21084,0,2,2
21085,0,2,2
21086,0,3,3
21087,0,4,4
21088,0,5,5
21089,0,5,5
21090,0,4,4
21091,0,4,4
21092,0,4,4
21093,0,4,4
21094,0,1,1
21095,0,2,2
21096,0,3,3
21097,0,1,1
21098,0,1,1
21099,0,1,1
21100,0,0,0
21101,0,0,0
21102,0,0,0
21103,0,0,0
21104,0,0,0
21105,0,0,0
21106,0,0,0
21107,0,0,0
21108,0,0,0
21109,0,0,0
21110,0,0,0
21111,0,0,0
21112,0,1,1
21113,0,1,1
21114,0,1,1
21115,0,1,1
21116,0,2,2
21117,0,1,1
21118,0,1,1
21119,0,2,2
21120,0,1,1
21121,0,1,1
21122,0,0,0
21123,0,1,1
21124,0,2,2
21125,0,3,3
21126,0,2,2
21127,0,2,2
21128,0,1,1
21129,0,1,1
21130,0,2,2
21131,0,2,2
21132,0,3,3
21133,0,3,3
21134,0,3,3
21135,0,2,2
21136,0,3,3
21137,0,2,2
21138,0,2,2
21139,0,1,1
21140,0,2,2
21141,0,3,3
21142,0,2,2
21143,0,2,2
21144,0,2,2
21145,0,0,0
21146,0,0,0
21147,0,0,0
21148,0,0,0
21149,0,0,0
21150,0,0,0
21151,0,0,0
21152,1,0,1
21153,0,1,1
21154,0,1,1
21155,0,0,0
21156,0,1,1
21157,0,1,1
21158,0,1,1
21159,0,0,0
21160,0,1,1
21161,0,0,0
21162,0,1,1
21163,0,0,0
21164,0,1,1
21165,0,2,2
21166,0,3,3
21167,0,3,3
21168,0,3,3
21169,0,4,4
21170,0,3,3
21171,1,3,4
21172,1,3,4
21173,1,3,4
21174,1,4,5
21175,0,4,4
21176,0,4,4
21177,0,4,4
21178,0,4,4
21179,0,3,3
21180,0,4,4
21181,0,4,4
21182,0,3,3
21183,0,3,3
21184,0,3,3
21185,0,4,4
21186,0,3,3
21187,0,3,3
21188,0,3,3
21189,0,3,3
21190,0,2,2
21191,0,3,3
21192,0,0,0
21193,0,0,0
21194,0,0,0
21195,0,0,0
21196,0,0,0
21197,0,0,0
21198,0,0,0
21199,0,0,0
21200,0,0,0
21201,0,1,1
21202,0,0,0
21203,0,1,1
21204,0,1,1
21205,0,1,1
21206,0,0,0
21207,0,1,1
21208,0,2,2
21209,0,2,2
21210,0,3,3
21211,1,3,4
21212,1,4,5
21213,0,4,4
21214,0,5,5
21215,0,6,6
21216,0,6,6
21217,0,6,6
21218,0,7,7
21219,0,7,7
21220,1,7,8
21221,1,8,9
21222,1,8,9
21223,1,9,10
21224,1,10,11
21225,1,10,11
21226,1,10,11
21227,1,11,12
21228,0,11,11
21229,0,12,12
21230,0,11,11
21231,0,12,12
21232,0,13,13
21233,0,13,13
21234,0,14,14
21235,0,13,13
21236,0,13,13
21237,1,13,14
21238,1,13,14
21239,0,13,13
21240,0,14,14
21241,0,15,15
21242,0,14,14
21243,0,15,15
21244,0,14,14
21245,0,15,15
21246,0,15,15
21247,0,14,14
21248,0,15,15
21249,0,15,15
21250,0,14,14
21251,0,14,14
21252,0,15,15
21253,0,14,14
21254,0,14,14
21255,0,13,13
21256,1,13,14
21257,0,13,13
21258,0,13,13
21259,0,14,14
21260,0,14,14
21261,0,13,13
21262,0,13,13
21263,0,13,13
21264,0,14,14
21265,0,12,12
21266,0,13,13
21267,0,14,14
21268,0,14,14
21269,0,14,14
21270,0,13,13
21271,0,13,13
21272,0,14,14
21273,0,13,13
21274,0,13,13
21275,0,13,13
21276,0,14,14
21277,0,14,14
21278,0,14,14
21279,0,14,14
21280,0,12,12
21281,0,12,12
21282,0,11,11
21283,0,11,11
21284,0,12,12
21285,0,12,12
21286,0,10,10
21287,0,11,11
21288,0,11,11
21289,0,12,12
21290,0,13,13
21291,0,14,14
21292,0,12,12
21293,0,12,12
21294,0,12,12
21295,0,11,11
21296,0,12,12
21297,0,13,13
21298,0,13,13
21299,0,13,13
21300,0,14,14
21301,0,12,12
21302,0,12,12
21303,0,12,12
21304,0,11,11
21305,0,12,12
21306,0,12,12
21307,0,12,12
21308,0,12,12
21309,0,11,11
21310,1,11,12
21311,0,11,11
21312,0,11,11
21313,0,12,12
21314,0,10,10
21315,0,10,10
21316,0,11,11
21317,0,9,9
21318,0,10,10
21319,0,7,7
21320,0,7,7
21321,0,8,8
21322,0,6,6
21323,0,7,7
21324,0,6,6
21325,0,6,6
21326,0,4,4
21327,0,4,4
21328,0,5,5
21329,0,3,3
21330,0,4,4
21331,0,3,3
21332,0,3,3
21333,0,2,2
21334,0,2,2
21335,0,2,2
21336,0,2,2
21337,0,3,3
21338,0,3,3
21339,0,4,4
21340,0,4,4
21341,0,4,4
21342,0,5,5
21343,0,4,4
21344,1,4,5
21345,1,4,5
21346,0,5,5
21347,0,5,5
21348,0,6,6
21349,0,7,7
21350,0,5,5
21351,0,5,5
21352,0,3,3
21353,0,4,4
21354,0,4,4
21355,0,4,4
21356,0,3,3
21357,0,4,4
21358,0,3,3
21359,0,3,3
21360,0,0,0
21361,0,1,1
21362,0,0,0
21363,0,1,1
21364,0,1,1
21365,0,2,2
21366,0,1,1
21367,0,1,1
21368,0,2,2
21369,0,0,0
21370,0,0,0
21371,0,0,0
21372,0,0,0
21373,0,0,0
21374,0,0,0
21375,0,0,0
21376,0,0,0
21377,0,0,0
21378,0,0,0
21379,0,0,0
21380,0,0,0
21381,0,1,1
21382,0,0,0
21383,0,0,0
21384,0,0,0
21385,0,0,0
21386,0,0,0
21387,0,0,0
21388,0,0,0
21389,0,0,0
21390,0,1,1
21391,0,0,0
21392,0,0,0
21393,0,0,0
21394,0,0,0
21395,0,0,0
21396,0,0,0
21397,0,0,0
21398,0,0,0
21399,0,0,0
21400,0,0,0
21401,0,0,0
21402,0,0,0
21403,0,0,0
21404,0,0,0
21405,0,0,0
21406,0,0,0
21407,0,0,0
21408,0,0,0
21409,0,0,0
21410,0,0,0
21411,0,0,0
21412,0,0,0
21413,0,0,0
21414,0,0,0
21415,0,0,0
21416,0,1,1
21417,0,1,1
21418,0,1,1
21419,0,1,1
21420,0,1,1
21421,1,1,2
21422,1,1,2
21423,0,2,2
21424,0,2,2
21425,0,2,2
21426,0,3,3
21427,0,1,1
21428,0,1,1
21429,0,1,1
21430,0,1,1
21431,0,0,0
21432,0,0,0
21433,0,0,0
21434,0,1,1
21435,0,1,1
21436,0,0,0
21437,0,1,1
21438,0,2,2
21439,0,2,2
21440,0,1,1
21441,0,1,1
21442,0,1,1
21443,0,1,1
21444,0,1,1
21445,0,1,1
21446,0,0,0
21447,0,0,0
21448,0,1,1
21449,0,0,0
21450,0,1,1
21451,0,1,1
21452,1,1,2
21453,0,2,2
21454,0,3,3
21455,0,3,3
21456,0,3,3
21457,0,4,4
21458,0,3,3
21459,0,3,3
21460,0,3,3
21461,0,4,4
21462,0,4,4
21463,0,3,3
21464,0,3,3
21465,0,2,2
21466,1,2,3
21467,1,2,3
21468,0,2,2
21469,0,3,3
21470,0,3,3
21471,0,3,3
21472,0,3,3
21473,0,3,3
21474,0,2,2
21475,0,3,3
21476,0,3,3
21477,0,2,2
21478,0,2,2
21479,0,2,2
21480,0,1,1
21481,0,2,2
21482,0,2,2
21483,0,2,2
21484,0,3,3
21485,0,2,2
21486,0,2,2
21487,0,2,2
21488,0,2,2
21489,0,2,2
21490,0,2,2
21491,0,1,1
21492,0,1,1
21493,0,0,0
21494,0,0,0
21495,0,0,0
21496,0,1,1
21497,0,1,1
21498,0,1,1
21499,0,1,1
21500,0,0,0
21501,0,0,0
21502,0,1,1
21503,0,1,1
21504,0,0,0
21505,0,0,0
21506,0,1,1
21507,0,1,1
21508,0,0,0
21509,0,0,0
21510,0,1,1
21511,0,2,2
21512,0,1,1
21513,0,2,2
21514,0,2,2
21515,0,1,1
21516,0,1,1
21517,0,0,0
21518,0,0,0
21519,0,0,0
21520,0,0,0
21521,0,0,0
21522,0,1,1
21523,0,2,2
21524,0,2,2
21525,0,0,0
21526,0,0,0
21527,0,0,0
21528,0,1,1
21529,0,0,0
21530,0,0,0
21531,0,0,0
21532,0,0,0
21533,0,0,0
21534,0,0,0
21535,0,0,0
21536,0,0,0
21537,0,0,0
21538,0,1,1
21539,0,1,1
21540,0,1,1
21541,0,1,1
21542,0,2,2
21543,0,2,2
21544,0,2,2
21545,0,3,3
21546,0,3,3
21547,0,4,4
21548,0,3,3
21549,0,3,3
21550,0,4,4
21551,0,4,4
21552,0,4,4
21553,0,4,4
21554,0,5,5
21555,0,5,5
21556,0,3,3
21557,0,3,3
21558,0,4,4
21559,0,2,2
21560,0,2,2
21561,0,2,2
21562,0,3,3
21563,0,2,2
21564,0,3,3
21565,0,3,3
21566,0,4,4
21567,0,5,5
21568,0,5,5
21569,0,6,6
21570,0,4,4
21571,0,5,5
21572,0,5,5
21573,0,5,5
21574,0,5,5
21575,0,5,5
21576,0,5,5
21577,0,5,5
21578,0,5,5
21579,0,5,5
21580,0,5,5
21581,0,5,5
21582,0,6,6
21583,0,6,6
21584,0,5,5
21585,0,5,5
21586,0,4,4
21587,0,5,5
21588,0,6,6
21589,0,6,6
21590,0,6,6
21591,0,5,5
21592,0,5,5
21593,0,5,5
21594,0,4,4
21595,0,4,4
21596,0,4,4
21597,0,5,5
21598,0,5,5
21599,0,5,5
21600,0,5,5
21601,0,5,5
21602,0,5,5
21603,0,4,4
21604,0,4,4
21605,0,4,4
21606,0,5,5
21607,0,4,4
21608,0,4,4
21609,0,4,4
21610,0,4,4
21611,0,5,5
21612,0,6,6
21613,0,6,6
21614,0,5,5
21615,0,5,5
21616,0,6,6
21617,0,6,6
21618,0,5,5
21619,0,5,5
21620,0,2,2
21621,0,3,3
21622,0,0,0
21623,0,0,0
21624,0,0,0
21625,0,0,0
21626,0,0,0
21627,0,0,0
21628,0,0,0
21629,0,0,0
21630,0,0,0
21631,0,0,0
21632,0,0,0
21633,0,0,0
21634,0,0,0
21635,0,0,0
21636,0,0,0
21637,0,0,0
21638,0,0,0
21639,0,0,0
21640,0,0,0
21641,0,0,0
21642,0,0,0
21643,0,0,0
21644,0,0,0
21645,0,0,0
21646,0,0,0
21647,0,1,1
21648,0,1,1
21649,0,0,0
21650,0,0,0
21651,0,0,0
21652,0,0,0
21653,0,0,0
21654,0,1,1
21655,0,0,0
21656,0,0,0
21657,0,0,0
21658,0,0,0
21659,0,0,0
21660,0,0,0
21661,0,0,0
21662,0,0,0
21663,0,0,0
21664,0,0,0
21665,0,0,0
21666,0,0,0
21667,0,0,0
21668,0,0,0
21669,0,0,0
21670,0,1,1
21671,0,1,1
21672,0,1,1
21673,0,1,1
21674,0,1,1
21675,0,2,2
21676,0,1,1
21677,0,2,2
21678,0,2,2
21679,0,3,3
21680,0,3,3
21681,0,2,2
21682,0,3,3
21683,0,3,3
21684,0,3,3
21685,0,3,3
21686,0,2,2
21687,0,2,2
21688,1,2,3
21689,0,2,2
21690,0,3,3
21691,0,3,3
21692,0,4,4
21693,0,4,4
21694,0,5,5
21695,0,3,3
21696,0,4,4
21697,0,5,5
21698,0,5,5
21699,0,4,4
21700,0,4,4
21701,0,5,5
21702,0,5,5
21703,0,4,4
21704,0,4,4
21705,0,5,5
21706,0,4,4
21707,0,4,4
21708,0,3,3
21709,1,3,4
21710,1,3,4
21711,1,3,4
21712,0,4,4
21713,0,5,5
21714,0,5,5
21715,0,6,6
21716,0,6,6
21717,0,6,6
21718,0,6,6
21719,0,6,6
21720,0,7,7
21721,0,6,6
21722,0,7,7
21723,0,7,7
21724,0,7,7
21725,0,7,7
21726,0,7,7
21727,0,7,7
21728,0,7,7
21729,0,6,6
21730,0,6,6
21731,0,5,5
21732,0,6,6
21733,0,6,6
21734,0,5,5
21735,0,5,5
21736,0,5,5
21737,0,6,6
21738,0,6,6
21739,0,7,7
21740,0,7,7
21741,1,7,8
21742,1,7,8
21743,1,7,8
21744,0,8,8
21745,0,9,9
21746,0,9,9
21747,0,9,9
21748,0,8,8
21749,0,9,9
21750,0,10,10
21751,0,8,8
21752,0,8,8
21753,0,9,9
21754,0,8,8
21755,0,8,8
21756,0,8,8
21757,0,7,7
21758,1,7,8
21759,1,7,8
21760,1,7,8
21761,0,7,7
21762,0,8,8
21763,0,8,8
21764,0,8,8
21765,0,8,8
21766,0,6,6
21767,1,6,7
21768,1,7,8
21769,0,8,8
21770,0,9,9
21771,0,9,9
21772,0,10,10
21773,0,10,10
21774,0,10,10
21775,0,9,9
21776,0,9,9
21777,0,9,9
21778,0,8,8
21779,0,9,9
21780,0,9,9
21781,0,6,6
21782,0,6,6
21783,0,6,6
21784,0,4,4
21785,0,4,4
21786,0,4,4
21787,0,5,5
21788,0,5,5
21789,0,5,5
21790,0,3,3
21791,0,3,3
21792,0,3,3
21793,0,3,3
21794,0,3,3
21795,0,4,4
21796,0,4,4
21797,0,4,4
21798,0,4,4
21799,0,4,4
21800,0,4,4
21801,0,5,5
21802,0,5,5
21803,0,5,5
21804,0,6,6
21805,0,7,7
21806,0,5,5
21807,0,5,5
21808,0,5,5
21809,0,6,6
21810,0,5,5
21811,0,5,5
21812,0,4,4
21813,0,4,4
21814,0,5,5
21815,0,6,6
21816,0,5,5
21817,0,5,5
21818,0,4,4
21819,0,5,5
21820,0,5,5
21821,0,4,4
21822,0,4,4
21823,0,5,5
21824,0,5,5
21825,0,4,4
21826,0,4,4
21827,0,3,3
21828,0,4,4
21829,0,3,3
21830,1,3,4
21831,1,3,4
21832,0,3,3
21833,0,3,3
21834,0,4,4
21835,0,4,4
21836,0,4,4
21837,1,4,5
21838,1,5,6
21839,0,6,6
21840,0,6,6
21841,0,7,7
21842,0,7,7
21843,0,7,7
21844,0,7,7
21845,1,7,8
21846,1,7,8
21847,0,7,7
21848,0,8,8
21849,0,9,9
21850,0,9,9
21851,0,7,7
21852,0,7,7
21853,0,8,8
21854,0,7,7
21855,0,7,7
21856,0,7,7
21857,0,6,6
21858,0,7,7
21859,0,6,6
21860,0,7,7
21861,0,7,7
21862,0,7,7
21863,0,6,6
21864,0,6,6
21865,0,5,5
21866,0,5,5
21867,0,6,6
21868,0,4,4
21869,0,5,5
21870,0,6,6
21871,0,5,5
21872,0,5,5
21873,0,5,5
21874,0,4,4
21875,0,4,4
21876,0,4,4
21877,0,3,3
21878,0,3,3
21879,0,0,0
21880,0,0,0
21881,0,1,1
21882,0,1,1
21883,0,2,2
21884,0,2,2
21885,1,2,3
21886,1,3,4
21887,1,4,5
21888,0,3,3
21889,0,3,3
21890,0,4,4
21891,0,3,3
21892,0,3,3
21893,0,3,3
21894,0,4,4
21895,0,2,2
21896,0,2,2
21897,0,2,2
21898,0,1,1
21899,0,1,1
21900,0,1,1
21901,0,1,1
21902,0,1,1
21903,0,1,1
21904,0,2,2
21905,0,1,1
21906,0,1,1
21907,0,1,1
21908,0,0,0
21909,0,1,1
21910,0,1,1
21911,0,1,1
21912,1,1,2
21913,0,1,1
21914,0,2,2
21915,0,2,2
21916,0,0,0
21917,0,0,0
21918,0,0,0
21919,0,1,1
21920,0,1,1
21921,0,2,2
21922,0,3,3
21923,0,4,4
21924,0,4,4
21925,0,2,2
21926,0,2,2
21927,0,3,3
21928,0,3,3
21929,0,3,3
21930,0,3,3
21931,0,3,3
21932,0,3,3
21933,0,3,3
21934,0,3,3
21935,0,3,3
21936,0,4,4
21937,0,4,4
21938,0,5,5
21939,0,4,4
21940,0,4,4
21941,0,4,4
21942,0,3,3
21943,0,3,3
21944,0,4,4
21945,0,3,3
21946,0,3,3
21947,0,3,3
21948,0,4,4
21949,0,3,3
21950,0,4,4
21951,0,4,4
21952,0,4,4
21953,0,3,3
21954,0,4,4
21955,0,5,5
21956,0,4,4
21957,0,5,5
21958,0,3,3
21959,0,3,3
21960,0,4,4
21961,0,3,3
21962,0,4,4
21963,0,4,4
21964,0,5,5
21965,0,4,4
21966,0,4,4
21967,0,4,4
21968,0,5,5
21969,0,5,5
21970,0,6,6
21971,0,6,6
21972,0,3,3
21973,0,3,3
21974,0,4,4
21975,0,4,4
21976,0,4,4
21977,0,4,4
21978,0,4,4
21979,0,4,4
21980,0,4,4
21981,0,5,5
21982,0,1,1
21983,0,1,1
21984,0,1,1
21985,0,1,1
21986,0,2,2
21987,0,1,1
21988,0,2,2
21989,0,3,3
21990,0,4,4
21991,0,3,3
21992,0,4,4
21993,0,5,5
21994,0,5,5
21995,0,6,6
21996,0,4,4
21997,0,4,4
21998,0,3,3
21999,0,4,4
22000,0,4,4
22001,0,3,3
22002,0,4,4
22003,0,3,3
22004,0,3,3
22005,0,3,3
22006,0,3,3
22007,0,3,3
22008,0,3,3
